No,ObservationDate,Province,Confirmed,Deaths,Recovered
4581,7/29/2020,Nusa Tenggara Barat,1986,108,1248
4582,7/29/2020,Nusa Tenggara Timur,145,1,112
4583,7/29/2020,Papua,2988,33,1365
4584,7/29/2020,Papua Barat,413,5,265
4585,7/29/2020,Riau,419,12,290
4586,7/29/2020,Sulawesi Barat,201,3,125
4587,7/29/2020,Sulawesi Selatan,9209,306,6356
4588,7/29/2020,Sulawesi Tengah,207,7,188
4589,7/29/2020,Sulawesi Tenggara,776,13,455
4590,7/29/2020,Sulawesi Utara,2413,126,1188
4591,7/29/2020,Sumatera Barat,891,33,755
4592,7/29/2020,Sumatera Selatan,3330,162,1714
4593,7/29/2020,Sumatera Utara,3759,183,980
4594,7/30/2020,Aceh,312,13,91
4595,7/30/2020,Bali,3356,21,1014
4596,7/30/2020,Banten,1761,102,1450
4597,7/30/2020,Bengkulu,214,18,119
4598,7/30/2020,DKI Jakarta,20969,826,12848
4599,7/30/2020,Daerah Istimewa Yogyakarta,609,20,382
4600,7/30/2020,Gorontalo,1016,33,471
4601,7/30/2020,Indonesia,106336,5058,64292
4602,7/30/2020,Jambi,156,5,115
4603,7/30/2020,Jawa Barat,6802,217,4130
4604,7/30/2020,Jawa Tengah,12291,916,7230
4605,7/30/2020,Jawa Timur,21437,1980,14652
4606,7/30/2020,Kalimantan Barat,381,4,357
4607,7/30/2020,Kalimantan Selatan,5970,288,3299
4608,7/30/2020,Kalimantan Tengah,1701,87,1154
4609,7/30/2020,Kalimantan Timur,1377,30,888
4610,7/30/2020,Kalimantan Utara,280,2,214
4611,7/30/2020,Kepulauan Bangka Belitung,194,2,174
4612,7/30/2020,Kepulauan Riau,374,19,324
4613,7/30/2020,Lampung,255,13,195
4614,7/30/2020,Maluku,1093,23,699
4615,7/30/2020,Maluku Utara,1540,50,330
4616,7/30/2020,Nusa Tenggara Barat,2022,108,1260
4617,7/30/2020,Nusa Tenggara Timur,145,1,112
4618,7/30/2020,Papua,3021,33,1379
4619,7/30/2020,Papua Barat,430,6,292
4620,7/30/2020,Riau,429,12,309
4621,7/30/2020,Sulawesi Barat,223,4,132
4622,7/30/2020,Sulawesi Selatan,9301,309,6459
4623,7/30/2020,Sulawesi Tengah,207,7,188
4624,7/30/2020,Sulawesi Tenggara,782,13,462
4625,7/30/2020,Sulawesi Utara,2499,129,1210
4626,7/30/2020,Sumatera Barat,907,33,763
4627,7/30/2020,Sumatera Selatan,3387,162,1756
4628,7/30/2020,Sumatera Utara,3827,187,1248
4629,7/31/2020,Aceh,410,13,91
4630,7/31/2020,Bali,3403,21,1024
4631,7/31/2020,Banten,1795,103,1461
4632,7/31/2020,Bengkulu,217,18,119
4633,7/31/2020,DKI Jakarta,21399,840,13253
4634,7/31/2020,Daerah Istimewa Yogyakarta,673,20,399
4635,7/31/2020,Gorontalo,1016,33,547
4636,7/31/2020,Indonesia,108376,5131,65907
4637,7/31/2020,Jambi,162,5,115
4638,7/31/2020,Jawa Barat,6850,217,4149
4639,7/31/2020,Jawa Tengah,12526,924,7325
4640,7/31/2020,Jawa Timur,21731,2002,14913
4641,7/31/2020,Kalimantan Barat,387,4,357
4642,7/31/2020,Kalimantan Selatan,6098,294,3367
4643,7/31/2020,Kalimantan Tengah,1729,90,1188
4644,7/31/2020,Kalimantan Timur,1426,31,903
4645,7/31/2020,Kalimantan Utara,283,2,214
4646,7/31/2020,Kepulauan Bangka Belitung,194,2,174
4647,7/31/2020,Kepulauan Riau,451,20,324
4648,7/31/2020,Lampung,255,13,195
4649,7/31/2020,Maluku,1093,23,699
4650,7/31/2020,Maluku Utara,1540,50,330
4651,7/31/2020,Nusa Tenggara Barat,2065,110,1284
4652,7/31/2020,Nusa Tenggara Timur,145,1,112
4653,7/31/2020,Papua,3059,33,1379
4654,7/31/2020,Papua Barat,433,6,292
4655,7/31/2020,Riau,447,12,313
4656,7/31/2020,Sulawesi Barat,230,4,140
4657,7/31/2020,Sulawesi Selatan,9377,309,6464
4658,7/31/2020,Sulawesi Tengah,207,7,188
4659,7/31/2020,Sulawesi Tenggara,782,13,470
4660,7/31/2020,Sulawesi Utara,2580,132,1226
4661,7/31/2020,Sumatera Barat,948,34,765
4662,7/31/2020,Sumatera Selatan,3417,163,1794
4663,7/31/2020,Sumatera Utara,3931,192,1354
4664,8/1/2020,Aceh,410,14,91
4665,8/1/2020,Bali,3444,21,1032
4666,8/1/2020,Banten,1818,103,1500
4667,8/1/2020,Bengkulu,218,19,119
4668,8/1/2020,DKI Jakarta,21767,852,13933
4669,8/1/2020,Daerah Istimewa Yogyakarta,740,21,410
4670,8/1/2020,Gorontalo,1158,34,592
4671,8/1/2020,Indonesia,109936,5193,67919
4672,8/1/2020,Jambi,168,5,115
4673,8/1/2020,Jawa Barat,6915,217,4170
4674,8/1/2020,Jawa Tengah,12669,940,7659
4675,8/1/2020,Jawa Timur,22312,2021,15153
4676,8/1/2020,Kalimantan Barat,387,4,357
4677,8/1/2020,Kalimantan Selatan,6160,294,3449
4678,8/1/2020,Kalimantan Tengah,1760,90,1205
4679,8/1/2020,Kalimantan Timur,1433,32,910
4680,8/1/2020,Kalimantan Utara,284,2,214
4681,8/1/2020,Kepulauan Bangka Belitung,194,2,174
4682,8/1/2020,Kepulauan Riau,492,20,324
4683,8/1/2020,Lampung,255,13,195
4684,8/1/2020,Maluku,1124,23,743
4685,8/1/2020,Maluku Utara,1553,50,332
4686,8/1/2020,Nusa Tenggara Barat,2065,110,1284
4687,8/1/2020,Nusa Tenggara Timur,145,1,112
4688,8/1/2020,Papua,3087,33,1379
4689,8/1/2020,Papua Barat,451,6,292
4690,8/1/2020,Riau,450,12,329
4691,8/1/2020,Sulawesi Barat,232,4,140
4692,8/1/2020,Sulawesi Selatan,9505,317,6620
4693,8/1/2020,Sulawesi Tengah,207,7,189
4694,8/1/2020,Sulawesi Tenggara,787,13,477
4695,8/1/2020,Sulawesi Utara,2648,132,1245
4696,8/1/2020,Sumatera Barat,948,34,765
4697,8/1/2020,Sumatera Selatan,3427,163,1826
4698,8/1/2020,Sumatera Utara,3962,193,1485
4699,8/2/2020,Aceh,431,16,91
4700,8/2/2020,Bali,3484,21,1038
4701,8/2/2020,Banten,1830,104,1510
4702,8/2/2020,Bengkulu,235,19,119
4703,8/2/2020,DKI Jakarta,22144,852,14074
4704,8/2/2020,Daerah Istimewa Yogyakarta,759,21,420
4705,8/2/2020,Gorontalo,1285,34,653
4706,8/2/2020,Indonesia,111455,5236,68975
4707,8/2/2020,Jambi,169,5,115
4708,8/2/2020,Jawa Barat,6994,219,4184
4709,8/2/2020,Jawa Tengah,12742,966,7806
4710,8/2/2020,Jawa Timur,22642,2044,15373
4711,8/2/2020,Kalimantan Barat,387,4,357
4712,8/2/2020,Kalimantan Selatan,6192,294,3467
4713,8/2/2020,Kalimantan Tengah,1777,90,1217
4714,8/2/2020,Kalimantan Timur,1516,37,916
4715,8/2/2020,Kalimantan Utara,284,2,214
4716,8/2/2020,Kepulauan Bangka Belitung,194,2,174
4717,8/2/2020,Kepulauan Riau,494,20,324
4718,8/2/2020,Lampung,271,14,195
4719,8/2/2020,Maluku,1135,23,748
4720,8/2/2020,Maluku Utara,1567,50,332
4721,8/2/2020,Nusa Tenggara Barat,2115,115,1310
4722,8/2/2020,Nusa Tenggara Timur,151,1,121
4723,8/2/2020,Papua,3114,34,1401
4724,8/2/2020,Papua Barat,460,6,295
4725,8/2/2020,Riau,460,12,330
4726,8/2/2020,Sulawesi Barat,238,4,144
4727,8/2/2020,Sulawesi Selatan,9600,317,6620
4728,8/2/2020,Sulawesi Tengah,213,7,189
4729,8/2/2020,Sulawesi Tenggara,787,13,480
4730,8/2/2020,Sulawesi Utara,2668,133,1305
4731,8/2/2020,Sumatera Barat,957,34,773
4732,8/2/2020,Sumatera Selatan,3444,165,1857
4733,8/2/2020,Sumatera Utara,4136,201,1614
4734,8/3/2020,Aceh,433,17,91
4735,8/3/2020,Bali,3525,21,1042
4736,8/3/2020,Banten,1851,104,1525
4737,8/3/2020,Bengkulu,235,19,119
4738,8/3/2020,DKI Jakarta,22616,868,14208
4739,8/3/2020,Daerah Istimewa Yogyakarta,771,21,433
4740,8/3/2020,Gorontalo,1322,35,702
4741,8/3/2020,Indonesia,113134,5302,70237
4742,8/3/2020,Jambi,169,5,115
4743,8/3/2020,Jawa Barat,7062,219,4210
4744,8/3/2020,Jawa Tengah,12838,969,7981
4745,8/3/2020,Jawa Timur,22963,2061,15631
4746,8/3/2020,Kalimantan Barat,387,4,357
4747,8/3/2020,Kalimantan Selatan,6238,296,3559
4748,8/3/2020,Kalimantan Tengah,1791,90,1247
4749,8/3/2020,Kalimantan Timur,1538,41,941
4750,8/3/2020,Kalimantan Utara,284,2,215
4751,8/3/2020,Kepulauan Bangka Belitung,197,2,174
4752,8/3/2020,Kepulauan Riau,494,20,324
4753,8/3/2020,Lampung,297,14,211
4754,8/3/2020,Maluku,1135,23,750
4755,8/3/2020,Maluku Utara,1572,50,349
4756,8/3/2020,Nusa Tenggara Barat,2150,117,1319
4757,8/3/2020,Nusa Tenggara Timur,151,1,121
4758,8/3/2020,Papua,3114,34,1401
4759,8/3/2020,Papua Barat,460,6,295
4760,8/3/2020,Riau,510,13,336
4761,8/3/2020,Sulawesi Barat,239,5,147
4762,8/3/2020,Sulawesi Selatan,9697,317,6621
4763,8/3/2020,Sulawesi Tengah,213,7,189
4764,8/3/2020,Sulawesi Tenggara,789,14,527
4765,8/3/2020,Sulawesi Utara,2746,134,1354
4766,8/3/2020,Sumatera Barat,974,34,775
4767,8/3/2020,Sumatera Selatan,3455,169,1864
4768,8/3/2020,Sumatera Utara,4193,203,1653
4769,8/4/2020,Aceh,440,17,91
4770,8/4/2020,Bali,3574,21,1054
4771,8/4/2020,Banten,1884,104,1539
4772,8/4/2020,Bengkulu,238,20,119
4773,8/4/2020,DKI Jakarta,23026,882,14432
4774,8/4/2020,Daerah Istimewa Yogyakarta,783,21,447
4775,8/4/2020,Gorontalo,1387,37,765
4776,8/4/2020,Indonesia,115056,5388,72050
4777,8/4/2020,Jambi,188,5,116
4778,8/4/2020,Jawa Barat,7184,219,4297
4779,8/4/2020,Jawa Tengah,12898,970,8123
4780,8/4/2020,Jawa Timur,23354,2080,15878
4781,8/4/2020,Kalimantan Barat,387,4,373
4782,8/4/2020,Kalimantan Selatan,6357,297,3609
4783,8/4/2020,Kalimantan Tengah,1844,90,1278
4784,8/4/2020,Kalimantan Timur,1598,42,978
4785,8/4/2020,Kalimantan Utara,287,2,265
4786,8/4/2020,Kepulauan Bangka Belitung,197,2,176
4787,8/4/2020,Kepulauan Riau,494,20,324
4788,8/4/2020,Lampung,297,14,212
4789,8/4/2020,Maluku,1146,23,756
4790,8/4/2020,Maluku Utara,1578,50,565
4791,8/4/2020,Nusa Tenggara Barat,2171,119,1330
4792,8/4/2020,Nusa Tenggara Timur,151,1,121
4793,8/4/2020,Papua,3164,34,1448
4794,8/4/2020,Papua Barat,471,6,304
4795,8/4/2020,Riau,579,13,348
4796,8/4/2020,Sulawesi Barat,242,5,150
4797,8/4/2020,Sulawesi Selatan,9812,324,6760
4798,8/4/2020,Sulawesi Tengah,213,7,191
4799,8/4/2020,Sulawesi Tenggara,857,14,600
4800,8/4/2020,Sulawesi Utara,2775,134,1391
4801,8/4/2020,Sumatera Barat,987,34,778
4802,8/4/2020,Sumatera Selatan,3490,169,1890
4803,8/4/2020,Sumatera Utara,4261,209,1717
4804,8/5/2020,Aceh,442,18,91
4805,8/5/2020,Bali,3613,21,1057
4806,8/5/2020,Banten,1907,104,1552
4807,8/5/2020,Bengkulu,239,20,136
4808,8/5/2020,DKI Jakarta,23380,896,14811
4809,8/5/2020,Daerah Istimewa Yogyakarta,800,21,476
4810,8/5/2020,Gorontalo,1427,37,796
4811,8/5/2020,Indonesia,116871,5452,73889
4812,8/5/2020,Jambi,193,5,116
4813,8/5/2020,Jawa Barat,7324,220,4314
4814,8/5/2020,Jawa Tengah,13046,985,8318
4815,8/5/2020,Jawa Timur,23768,2091,16225
4816,8/5/2020,Kalimantan Barat,387,4,373
4817,8/5/2020,Kalimantan Selatan,6411,297,3704
4818,8/5/2020,Kalimantan Tengah,1849,90,1305
4819,8/5/2020,Kalimantan Timur,1665,42,1034
4820,8/5/2020,Kalimantan Utara,287,2,265
4821,8/5/2020,Kepulauan Bangka Belitung,198,2,183
4822,8/5/2020,Kepulauan Riau,501,23,324
4823,8/5/2020,Lampung,298,14,215
4824,8/5/2020,Maluku,1175,23,768
4825,8/5/2020,Maluku Utara,1585,50,766
4826,8/5/2020,Nusa Tenggara Barat,2197,121,1359
4827,8/5/2020,Nusa Tenggara Timur,152,1,130
4828,8/5/2020,Papua,3175,34,1475
4829,8/5/2020,Papua Barat,481,6,306
4830,8/5/2020,Riau,607,13,352
4831,8/5/2020,Sulawesi Barat,245,5,151
4832,8/5/2020,Sulawesi Selatan,9939,325,6915
4833,8/5/2020,Sulawesi Tengah,215,7,192
4834,8/5/2020,Sulawesi Tenggara,892,16,608
4835,8/5/2020,Sulawesi Utara,2794,134,1426
4836,8/5/2020,Sumatera Barat,1006,34,781
4837,8/5/2020,Sumatera Selatan,3552,175,1915
4838,8/5/2020,Sumatera Utara,4391,211,1791
4839,8/6/2020,Aceh,483,18,92
4840,8/6/2020,Bali,3640,21,1074
4841,8/6/2020,Banten,1939,106,1565
4842,8/6/2020,Bengkulu,240,20,136
4843,8/6/2020,DKI Jakarta,23936,909,15059
4844,8/6/2020,Daerah Istimewa Yogyakarta,818,21,496
4845,8/6/2020,Gorontalo,1431,37,917
4846,8/6/2020,Indonesia,118753,5521,75645
4847,8/6/2020,Jambi,193,5,116
4848,8/6/2020,Jawa Barat,7413,221,4357
4849,8/6/2020,Jawa Tengah,13162,1005,8535
4850,8/6/2020,Jawa Timur,24033,2110,16715
4851,8/6/2020,Kalimantan Barat,394,4,373
4852,8/6/2020,Kalimantan Selatan,6478,297,3729
4853,8/6/2020,Kalimantan Tengah,1874,94,1312
4854,8/6/2020,Kalimantan Timur,1701,43,1080
4855,8/6/2020,Kalimantan Utara,291,2,265
4856,8/6/2020,Kepulauan Bangka Belitung,198,2,183
4857,8/6/2020,Kepulauan Riau,501,23,324
4858,8/6/2020,Lampung,299,14,219
4859,8/6/2020,Maluku,1221,25,779
4860,8/6/2020,Maluku Utara,1592,50,854
4861,8/6/2020,Nusa Tenggara Barat,2224,122,1374
4862,8/6/2020,Nusa Tenggara Timur,152,1,130
4863,8/6/2020,Papua,3192,35,1524
4864,8/6/2020,Papua Barat,492,6,345
4865,8/6/2020,Riau,622,13,363
4866,8/6/2020,Sulawesi Barat,265,5,151
4867,8/6/2020,Sulawesi Selatan,10118,326,6990
4868,8/6/2020,Sulawesi Tengah,215,7,194
4869,8/6/2020,Sulawesi Tenggara,951,16,664
4870,8/6/2020,Sulawesi Utara,2822,135,1457
4871,8/6/2020,Sumatera Barat,1038,34,793
4872,8/6/2020,Sumatera Selatan,3602,179,2009
4873,8/6/2020,Sumatera Utara,4477,212,1859
4874,8/7/2020,Aceh,536,18,92
4875,8/7/2020,Bali,3678,21,1083
4876,8/7/2020,Banten,1973,106,1580
4877,8/7/2020,Bengkulu,240,20,149
4878,8/7/2020,DKI Jakarta,24601,921,15255
4879,8/7/2020,Daerah Istimewa Yogyakarta,837,21,525
4880,8/7/2020,Gorontalo,1469,37,1019
4881,8/7/2020,Indonesia,121226,5593,77557
4882,8/7/2020,Jambi,205,5,117
4883,8/7/2020,Jawa Barat,7561,225,4407
4884,8/7/2020,Jawa Tengah,13394,1013,8747
4885,8/7/2020,Jawa Timur,24398,2131,17291
4886,8/7/2020,Kalimantan Barat,397,4,376
4887,8/7/2020,Kalimantan Selatan,6535,300,3850
4888,8/7/2020,Kalimantan Tengah,1911,95,1337
4889,8/7/2020,Kalimantan Timur,1799,47,1138
4890,8/7/2020,Kalimantan Utara,291,2,265
4891,8/7/2020,Kepulauan Bangka Belitung,201,2,186
4892,8/7/2020,Kepulauan Riau,518,23,325
4893,8/7/2020,Lampung,303,14,221
4894,8/7/2020,Maluku,1292,25,786
4895,8/7/2020,Maluku Utara,1623,50,858
4896,8/7/2020,Nusa Tenggara Barat,2239,122,1401
4897,8/7/2020,Nusa Tenggara Timur,152,1,131
4898,8/7/2020,Papua,3214,35,1747
4899,8/7/2020,Papua Barat,536,6,350
4900,8/7/2020,Riau,659,13,372
4901,8/7/2020,Sulawesi Barat,267,5,158
4902,8/7/2020,Sulawesi Selatan,10206,330,7064
4903,8/7/2020,Sulawesi Tengah,216,7,195
4904,8/7/2020,Sulawesi Tenggara,978,16,678
4905,8/7/2020,Sulawesi Utara,2840,138,1487
4906,8/7/2020,Sumatera Barat,1079,34,803
4907,8/7/2020,Sumatera Selatan,3623,183,2098
4908,8/7/2020,Sumatera Utara,4693,221,1911
4909,8/8/2020,Aceh,536,18,92
4910,8/8/2020,Bali,3716,21,1092
4911,8/8/2020,Banten,1995,106,1603
4912,8/8/2020,Bengkulu,243,21,149
4913,8/8/2020,DKI Jakarta,25287,932,15764
4914,8/8/2020,Daerah Istimewa Yogyakarta,853,23,552
4915,8/8/2020,Gorontalo,1549,37,1117
4916,8/8/2020,Indonesia,123503,5658,79306
4917,8/8/2020,Jambi,210,5,117
4918,8/8/2020,Jawa Barat,7808,230,4459
4919,8/8/2020,Jawa Tengah,13481,1025,8825
4920,8/8/2020,Jawa Timur,24800,2155,17636
4921,8/8/2020,Kalimantan Barat,397,4,376
4922,8/8/2020,Kalimantan Selatan,6617,302,3892
4923,8/8/2020,Kalimantan Tengah,1977,95,1377
4924,8/8/2020,Kalimantan Timur,1834,48,1166
4925,8/8/2020,Kalimantan Utara,292,2,265
4926,8/8/2020,Kepulauan Bangka Belitung,201,2,189
4927,8/8/2020,Kepulauan Riau,527,23,325
4928,8/8/2020,Lampung,307,14,226
4929,8/8/2020,Maluku,1298,25,790
4930,8/8/2020,Maluku Utara,1670,50,858
4931,8/8/2020,Nusa Tenggara Barat,2263,123,1409
4932,8/8/2020,Nusa Tenggara Timur,152,1,131
4933,8/8/2020,Papua,3214,36,1747
4934,8/8/2020,Papua Barat,551,6,362
4935,8/8/2020,Riau,709,13,376
4936,8/8/2020,Sulawesi Barat,275,5,165
4937,8/8/2020,Sulawesi Selatan,10310,330,7133
4938,8/8/2020,Sulawesi Tengah,216,7,195
4939,8/8/2020,Sulawesi Tenggara,998,17,681
4940,8/8/2020,Sulawesi Utara,2860,138,1575
4941,8/8/2020,Sumatera Barat,1102,34,808
4942,8/8/2020,Sumatera Selatan,3675,185,2169
4943,8/8/2020,Sumatera Utara,4794,222,2035
4944,8/9/2020,Aceh,580,19,92
4945,8/9/2020,Bali,3775,21,1094
4946,8/9/2020,Banten,2019,106,1612
4947,8/9/2020,Bengkulu,252,21,149
4948,8/9/2020,DKI Jakarta,25727,938,16324
4949,8/9/2020,Daerah Istimewa Yogyakarta,861,24,570
4950,8/9/2020,Gorontalo,1556,39,1117
4951,8/9/2020,Indonesia,125396,5723,80952
4952,8/9/2020,Jambi,210,5,118
4953,8/9/2020,Jawa Barat,7985,235,4514
4954,8/9/2020,Jawa Tengah,13621,1028,8893
4955,8/9/2020,Jawa Timur,25167,2184,17953
4956,8/9/2020,Kalimantan Barat,410,4,382
4957,8/9/2020,Kalimantan Selatan,6715,305,4025
4958,8/9/2020,Kalimantan Tengah,2007,95,1414
4959,8/9/2020,Kalimantan Timur,1887,52,1181
4960,8/9/2020,Kalimantan Utara,294,2,266
4961,8/9/2020,Kepulauan Bangka Belitung,202,2,190
4962,8/9/2020,Kepulauan Riau,535,24,325
4963,8/9/2020,Lampung,307,14,226
4964,8/9/2020,Maluku,1330,25,791
4965,8/9/2020,Maluku Utara,1674,52,858
4966,8/9/2020,Nusa Tenggara Barat,2290,123,1423
4967,8/9/2020,Nusa Tenggara Timur,152,1,131
4968,8/9/2020,Papua,3257,36,1853
4969,8/9/2020,Papua Barat,552,6,362
4970,8/9/2020,Riau,735,14,385
4971,8/9/2020,Sulawesi Barat,275,5,172
4972,8/9/2020,Sulawesi Selatan,10400,330,7191
4973,8/9/2020,Sulawesi Tengah,216,7,195
4974,8/9/2020,Sulawesi Tenggara,1020,17,693
4975,8/9/2020,Sulawesi Utara,2904,140,1618
4976,8/9/2020,Sumatera Barat,1140,34,811
4977,8/9/2020,Sumatera Selatan,3694,196,2233
4978,8/9/2020,Sumatera Utara,4819,224,2070
4979,8/10/2020,Aceh,676,19,93
4980,8/10/2020,Bali,3813,21,1103
4981,8/10/2020,Banten,2042,107,1649
4982,8/10/2020,Bengkulu,253,22,150
4983,8/10/2020,DKI Jakarta,26160,940,16503
4984,8/10/2020,Daerah Istimewa Yogyakarta,875,25,593
4985,8/10/2020,Gorontalo,1614,40,1136
4986,8/10/2020,Indonesia,127083,5765,82236
4987,8/10/2020,Jambi,210,5,118
4988,8/10/2020,Jawa Barat,8081,235,4559
4989,8/10/2020,Jawa Tengah,13689,1034,9069
4990,8/10/2020,Jawa Timur,25465,2202,18335
4991,8/10/2020,Kalimantan Barat,416,4,382
4992,8/10/2020,Kalimantan Selatan,6765,306,4053
4993,8/10/2020,Kalimantan Tengah,2050,95,1448
4994,8/10/2020,Kalimantan Timur,1932,56,1264
4995,8/10/2020,Kalimantan Utara,296,2,279
4996,8/10/2020,Kepulauan Bangka Belitung,204,2,190
4997,8/10/2020,Kepulauan Riau,556,24,327
4998,8/10/2020,Lampung,316,14,227
4999,8/10/2020,Maluku,1345,25,803
5000,8/10/2020,Maluku Utara,1680,56,862
5001,8/10/2020,Nusa Tenggara Barat,2316,125,1433
5002,8/10/2020,Nusa Tenggara Timur,152,1,131
5003,8/10/2020,Papua,3278,36,1883
5004,8/10/2020,Papua Barat,557,6,385
5005,8/10/2020,Riau,776,14,409
5006,8/10/2020,Sulawesi Barat,275,5,172
5007,8/10/2020,Sulawesi Selatan,10460,330,7245
5008,8/10/2020,Sulawesi Tengah,216,7,195
5009,8/10/2020,Sulawesi Tenggara,1020,17,714
5010,8/10/2020,Sulawesi Utara,2976,140,1638
5011,8/10/2020,Sumatera Barat,1176,34,820
5012,8/10/2020,Sumatera Selatan,3713,199,2312
5013,8/10/2020,Sumatera Utara,4948,225,2097
5014,8/11/2020,Aceh,676,20,93
5015,8/11/2020,Bali,3858,21,1115
5016,8/11/2020,Banten,2061,109,1667
5017,8/11/2020,Bengkulu,258,22,152
5018,8/11/2020,DKI Jakarta,26622,952,16687
5019,8/11/2020,Daerah Istimewa Yogyakarta,879,25,609
5020,8/11/2020,Gorontalo,1617,40,1192
5021,8/11/2020,Indonesia,128776,5824,83710
5022,8/11/2020,Jambi,210,5,118
5023,8/11/2020,Jawa Barat,8187,239,4595
5024,8/11/2020,Jawa Tengah,13775,1037,9205
5025,8/11/2020,Jawa Timur,25753,2225,18612
5026,8/11/2020,Kalimantan Barat,420,4,382
5027,8/11/2020,Kalimantan Selatan,6836,307,4135
5028,8/11/2020,Kalimantan Tengah,2081,96,1458
5029,8/11/2020,Kalimantan Timur,2060,59,1332
5030,8/11/2020,Kalimantan Utara,299,2,279
5031,8/11/2020,Kepulauan Bangka Belitung,204,2,190
5032,8/11/2020,Kepulauan Riau,572,24,333
5033,8/11/2020,Lampung,318,14,228
5034,8/11/2020,Maluku,1347,25,856
5035,8/11/2020,Maluku Utara,1691,56,875
5036,8/11/2020,Nusa Tenggara Barat,2338,128,1488
5037,8/11/2020,Nusa Tenggara Timur,155,1,132
5038,8/11/2020,Papua,3279,36,1939
5039,8/11/2020,Papua Barat,558,6,391
5040,8/11/2020,Riau,793,14,430
5041,8/11/2020,Sulawesi Barat,282,5,178
5042,8/11/2020,Sulawesi Selatan,10514,332,7363
5043,8/11/2020,Sulawesi Tengah,216,7,195
5044,8/11/2020,Sulawesi Tenggara,1052,17,721
5045,8/11/2020,Sulawesi Utara,3012,143,1689
5046,8/11/2020,Sumatera Barat,1189,34,829
5047,8/11/2020,Sumatera Selatan,3735,201,2372
5048,8/11/2020,Sumatera Utara,5155,229,2137
5049,8/12/2020,Aceh,748,22,191
5050,8/12/2020,Bali,3888,21,1116
5051,8/12/2020,Banten,2109,110,1683
5052,8/12/2020,Bengkulu,260,24,152
5053,8/12/2020,DKI Jakarta,27151,967,17509
5054,8/12/2020,Daerah Istimewa Yogyakarta,899,26,634
5055,8/12/2020,Gorontalo,1664,41,1224
5056,8/12/2020,Indonesia,130718,5903,85798
5057,8/12/2020,Jambi,215,5,119
5058,8/12/2020,Jawa Barat,8312,240,4675
5059,8/12/2020,Jawa Tengah,13956,1057,9342
5060,8/12/2020,Jawa Timur,26051,2259,19062
5061,8/12/2020,Kalimantan Barat,429,4,382
5062,8/12/2020,Kalimantan Selatan,6889,309,4221
5063,8/12/2020,Kalimantan Tengah,2087,96,1488
5064,8/12/2020,Kalimantan Timur,2106,61,1383
5065,8/12/2020,Kalimantan Utara,303,2,279
5066,8/12/2020,Kepulauan Bangka Belitung,204,2,196
5067,8/12/2020,Kepulauan Riau,599,25,333
5068,8/12/2020,Lampung,320,14,230
5069,8/12/2020,Maluku,1367,25,885
5070,8/12/2020,Maluku Utara,1709,59,926
5071,8/12/2020,Nusa Tenggara Barat,2362,129,1542
5072,8/12/2020,Nusa Tenggara Timur,162,1,138
5073,8/12/2020,Papua,3305,36,1954
5074,8/12/2020,Papua Barat,571,7,399
5075,8/12/2020,Riau,826,14,440
5076,8/12/2020,Sulawesi Barat,282,6,178
5077,8/12/2020,Sulawesi Selatan,10604,333,7425
5078,8/12/2020,Sulawesi Tengah,220,7,196
5079,8/12/2020,Sulawesi Tenggara,1076,18,731
5080,8/12/2020,Sulawesi Utara,3024,143,1719
5081,8/12/2020,Sumatera Barat,1216,36,840
5082,8/12/2020,Sumatera Selatan,3778,203,2373
5083,8/12/2020,Sumatera Utara,5264,231,2188
5084,8/13/2020,Aceh,749,23,191
5085,8/13/2020,Bali,3923,21,1129
5086,8/13/2020,Banten,2146,112,1699
5087,8/13/2020,Bengkulu,264,24,159
5088,8/13/2020,DKI Jakarta,27759,978,17909
5089,8/13/2020,Daerah Istimewa Yogyakarta,910,26,647
5090,8/13/2020,Gorontalo,1672,41,1248
5091,8/13/2020,Indonesia,132816,5968,87558
5092,8/13/2020,Jambi,215,5,119
5093,8/13/2020,Jawa Barat,8488,243,4693
5094,8/13/2020,Jawa Tengah,14160,1071,9460
5095,8/13/2020,Jawa Timur,26378,2295,19631
5096,8/13/2020,Kalimantan Barat,439,4,400
5097,8/13/2020,Kalimantan Selatan,6934,313,4247
5098,8/13/2020,Kalimantan Tengah,2131,98,1559
5099,8/13/2020,Kalimantan Timur,2129,62,1413
5100,8/13/2020,Kalimantan Utara,312,2,286
5101,8/13/2020,Kepulauan Bangka Belitung,204,2,196
5102,8/13/2020,Kepulauan Riau,614,26,364
5103,8/13/2020,Lampung,327,14,234
5104,8/13/2020,Maluku,1406,25,909
5105,8/13/2020,Maluku Utara,1717,59,962
5106,8/13/2020,Nusa Tenggara Barat,2375,129,1590
5107,8/13/2020,Nusa Tenggara Timur,162,1,138
5108,8/13/2020,Papua,3336,36,1963
5109,8/13/2020,Papua Barat,595,7,418
5110,8/13/2020,Riau,894,14,486
5111,8/13/2020,Sulawesi Barat,287,7,187
5112,8/13/2020,Sulawesi Selatan,10675,334,7484
5113,8/13/2020,Sulawesi Tengah,220,7,197
5114,8/13/2020,Sulawesi Tenggara,1106,18,769
5115,8/13/2020,Sulawesi Utara,3150,143,1739
5116,8/13/2020,Sumatera Barat,1258,37,860
5117,8/13/2020,Sumatera Selatan,3805,203,2416
5118,8/13/2020,Sumatera Utara,5358,236,2336
5119,8/14/2020,Aceh,841,23,191
5120,8/14/2020,Bali,3976,21,1133
